AcceptedTaxonID	DistributionElement	StandardInUse
1155853	GEO	TDWG Level 3 code
1155853	LAB	TDWG Level 3 code
1155853	MAI	TDWG Level 3 code
1155853	MAS	TDWG Level 3 code
1155853	MRY	TDWG Level 3 code
1155853	NBR	TDWG Level 3 code
1155853	NCA	TDWG Level 3 code
1155853	NWH	TDWG Level 3 code
1155853	NWY	TDWG Level 3 code
1155853	ONT	TDWG Level 3 code
1155853	PEN	TDWG Level 3 code
1155853	QUE	TDWG Level 3 code
1155853	TEN	TDWG Level 3 code
1155853	VER	TDWG Level 3 code
1155853	VRG	TDWG Level 3 code
1155853	WVA	TDWG Level 3 code
1155854	JAP	TDWG Level 3 code
1155856	ALT	TDWG Level 3 code
1155856	KAM	TDWG Level 3 code
1155856	MAG	TDWG Level 3 code
1155856	MON	TDWG Level 3 code
1155856	Mongolia. Russia: Siberia Altai, Kamtchatka, Magadan.	text
1155857	CO, MT	text
1155857	COL	TDWG Level 3 code
1155857	MNT	TDWG Level 3 code
1155861	JAP	TDWG Level 3 code
1155861	Japan	text
1155869	DOM	TDWG Level 3 code
1155872	JAP	TDWG Level 3 code
1155872	Japan	text
1155879	SUM	TDWG Level 3 code
1155881	IND	TDWG Level 3 code
1155884	CHH	TDWG Level 3 code
1155886	BOR	TDWG Level 3 code
1155890	VIE	TDWG Level 3 code
1155891	THA	TDWG Level 3 code
1155892	VIE	TDWG Level 3 code
1155893	THA	TDWG Level 3 code
1155894	VIE	TDWG Level 3 code
1155897	Java	text
1155897	JAW	TDWG Level 3 code
1155900	China: Zhejiang.	text
1155900	CHS	TDWG Level 3 code
1155902	CHC	TDWG Level 3 code
1155902	China: Anhui, Fujian, Gansu, Guizhou, Shaanxi, Shangdong.	text
1155902	CHS	TDWG Level 3 code
1155903	China: Fujian.	text
1155903	CHS	TDWG Level 3 code
1155904	China: Fujian.	text
1155904	CHS	TDWG Level 3 code
1155905	SUM	TDWG Level 3 code
1155905	Sumatra	text
1155907	Borneo	text
1155907	BOR-SR	TDWG Level 4 code
1155909	CHS	TDWG Level 3 code
1155911	IND	TDWG Level 3 code
1155911	India: Assam, Kerala, Meghalaya, Orissa.	text
1155912	PHI	TDWG Level 3 code
1155914	BOR	TDWG Level 3 code
1155914	Borneo	text
1155915	CHC-SC	TDWG Level 4 code
1155915	CHN	TDWG Level 3 code
1155917	CHC-GZ	TDWG Level 4 code
1155917	China: Guizhou.	text
1155919	Java, Sumatra.	text
1155919	JAW	TDWG Level 3 code
1155919	SUM	TDWG Level 3 code
1155920	ALA	TDWG Level 3 code
1155920	ARK	TDWG Level 3 code
1155920	FLA	TDWG Level 3 code
1155920	LOU	TDWG Level 3 code
1155920	MSI	TDWG Level 3 code
1155920	MSO	TDWG Level 3 code
1155920	SCA	TDWG Level 3 code
1155920	TEX	TDWG Level 3 code
1155920	USA: AL, AR, FL, LA, MO, MS, SC, TX, VA.	text
1155920	VRG	TDWG Level 3 code
1155921	ALA	TDWG Level 3 code
1155921	ARK	TDWG Level 3 code
1155921	ILL	TDWG Level 3 code
1155921	INI	TDWG Level 3 code
1155921	KTY	TDWG Level 3 code
1155921	MIC	TDWG Level 3 code
1155921	MSO	TDWG Level 3 code
1155921	NCA	TDWG Level 3 code
1155921	OHI	TDWG Level 3 code
1155921	OKL	TDWG Level 3 code
1155921	PEN	TDWG Level 3 code
1155921	TEN	TDWG Level 3 code
1155921	USA: AL, AR, IL, IN, KY, MI, MO, NC, OH, OK, PA, TN, VA.	text
1155921	VRG	TDWG Level 3 code
1155922	AR, KY, MO, OK, PA, WV	text
1155922	ARK	TDWG Level 3 code
1155922	KTY	TDWG Level 3 code
1155922	MSO	TDWG Level 3 code
1155922	OKL	TDWG Level 3 code
1155922	PEN	TDWG Level 3 code
1155922	WVA	TDWG Level 3 code
1155923	CHC-SC	TDWG Level 4 code
1155924	Borneo	text
1155924	BOR-SR	TDWG Level 4 code
1155925	AL, IN, NC, NY, OH, TN	text
1155925	ALA	TDWG Level 3 code
1155925	INI	TDWG Level 3 code
1155925	NCA	TDWG Level 3 code
1155925	NWY	TDWG Level 3 code
1155925	OHI	TDWG Level 3 code
1155925	TEN	TDWG Level 3 code
1155928	MS	text
1155928	MSI	TDWG Level 3 code
1155930	BOR	TDWG Level 3 code
1155930	Borneo	text
1155931	BOR	TDWG Level 3 code
1155931	Borneo	text
1155933	Indonesia: Sumatra. Malaysia. Thailand.	text
1155933	MLY-PM	TDWG Level 4 code
1155933	SUM	TDWG Level 3 code
1155933	THA	TDWG Level 3 code
1155934	BOR	TDWG Level 3 code
1155934	Borneo	text
1155935	SUM	TDWG Level 3 code
1155935	Sumatra.	text
1155936	AR, MO, OK	text
1155936	ARK	TDWG Level 3 code
1155936	MSO	TDWG Level 3 code
1155936	OKL	TDWG Level 3 code
1155938	CHH	TDWG Level 3 code
1155938	China: Henan, Zhejiang.	text
1155938	CHS-HE	TDWG Level 4 code
1155940	CHC-GZ	TDWG Level 4 code
1155940	China: Guangxi Province?	text
1155940	CHS	TDWG Level 3 code
1155941	PHI	TDWG Level 3 code
1155945	IN, KY, OH	text
1155945	INI	TDWG Level 3 code
1155945	KTY	TDWG Level 3 code
1155945	OHI	TDWG Level 3 code
1155948	CHS-HK	TDWG Level 4 code
1155949	NEP	TDWG Level 3 code
1155950	AR, IL, MO, OK	text
1155950	ARK	TDWG Level 3 code
1155950	ILL	TDWG Level 3 code
1155950	MSO	TDWG Level 3 code
1155950	OKL	TDWG Level 3 code
1155951	AL	text
1155951	ALA	TDWG Level 3 code
1155953	PHI	TDWG Level 3 code
1155953	Phillipines	text
1155954	SUM	TDWG Level 3 code
1155954	Sumatra	text
1155955	IND	TDWG Level 3 code
1155955	India.	text
1155957	SRL	TDWG Level 3 code
1155959	Java	text
1155959	JAW	TDWG Level 3 code
1155960	PHI	TDWG Level 3 code
1155960	Phillipines	text
1155961	THA	TDWG Level 3 code
1155961	Thailand.	text
1155963	JAW	TDWG Level 3 code
1155963	West Java	text
1155967	CHH	TDWG Level 3 code
1155969	China: Southeast China. India: West Bengal.	text
1155969	CHS	TDWG Level 3 code
1155969	IND	TDWG Level 3 code
1155970	Java	text
1155970	JAW	TDWG Level 3 code
1155970	SUM	TDWG Level 3 code
1155972	CHH	TDWG Level 3 code
1155972	China: Gansu, Hainan, Shaanxi.	text
1155972	CHS-HE	TDWG Level 4 code
1155973	Canada:ON. USA: IL, ME, OH	text
1155973	ILL	TDWG Level 3 code
1155973	MAI	TDWG Level 3 code
1155973	OHI	TDWG Level 3 code
1155973	ONT	TDWG Level 3 code
1155974	CHC-GZ	TDWG Level 4 code
1155974	China: Gansu.	text
1155974	CHS	TDWG Level 3 code
1155975	CHC	TDWG Level 3 code
1155976	CHS	TDWG Level 3 code
1155976	Yun Ch'ee, Hangzhou, China	text
1155977	IND	TDWG Level 3 code
1155977	India: Karnataka, Kerala, Tamil Nadu.	text
1155978	BOR	TDWG Level 3 code
1155978	Borneo	text
1155981	PHI	TDWG Level 3 code
1155981	Phillipines	text
1155982	IND	TDWG Level 3 code
1155982	India: Karnataka, Kerala, Tamil Nadu.	text
1155983	PHI	TDWG Level 3 code
1155983	Phillipines	text
1155985	IND	TDWG Level 3 code
1155985	India: Kerala, Tamil Nadu.	text
1155987	ALA	TDWG Level 3 code
1155987	Canada: NS, ON. USA: AL, IL, IN, KY, ME, MS, NY, OH,  PA, SC, TN, VA, WI	text
1155987	ILL	TDWG Level 3 code
1155987	INI	TDWG Level 3 code
1155987	KTY	TDWG Level 3 code
1155987	MAI	TDWG Level 3 code
1155987	MSI	TDWG Level 3 code
1155987	NSC	TDWG Level 3 code
1155987	NWY	TDWG Level 3 code
1155987	OHI	TDWG Level 3 code
1155987	ONT	TDWG Level 3 code
1155987	PEN	TDWG Level 3 code
1155987	SCA	TDWG Level 3 code
1155987	TEN	TDWG Level 3 code
1155987	VRG	TDWG Level 3 code
1155987	WIS	TDWG Level 3 code
1155989	India: Karnataka, Kerala, Tamil Nadu.	text
1155989	IND-TN	TDWG Level 4 code
1155990	PHI	TDWG Level 3 code
1155990	Phillipines	text
1155991	AR, IA, IN, MO, OK	text
1155991	ARK	TDWG Level 3 code
1155991	INI	TDWG Level 3 code
1155991	IOW	TDWG Level 3 code
1155991	MSO	TDWG Level 3 code
1155991	OKL	TDWG Level 3 code
1155992	PHI	TDWG Level 3 code
1155992	Phillipines	text
1155993	PHI	TDWG Level 3 code
1155993	Phillipines	text
1155995	BOR	TDWG Level 3 code
1155995	Borneo	text
1155996	IND	TDWG Level 3 code
1155996	India: West Bengal.	text
1155999	SUM	TDWG Level 3 code
1155999	Sumatra	text
1156000	PHI	TDWG Level 3 code
1156000	Philippines	text
1156001	BOR	TDWG Level 3 code
1156001	Borneo	text
1156003	CHC	TDWG Level 3 code
1156003	China: Gansu etc.	text
1156003	CHN	TDWG Level 3 code
1156003	CHS	TDWG Level 3 code
1156004	northern Vietnam	text
1156004	VIE	TDWG Level 3 code
1156005	PHI	TDWG Level 3 code
1156008	BOR	TDWG Level 3 code
1156008	Borneo	text
1156009	SUM	TDWG Level 3 code
1156009	Sumatra	text
1156010	ARK	TDWG Level 3 code
1156010	ILL	TDWG Level 3 code
1156010	INI	TDWG Level 3 code
1156010	MSI	TDWG Level 3 code
1156010	MSO	TDWG Level 3 code
1156010	OHI	TDWG Level 3 code
1156010	OKL	TDWG Level 3 code
1156010	PEN	TDWG Level 3 code
1156010	TEN	TDWG Level 3 code
1156010	USA: AR, IL, IN, MO, MS, OH, OK, PA, TN, WI, WV.	text
1156010	WIS	TDWG Level 3 code
1156010	WVA	TDWG Level 3 code
1156012	NEP	TDWG Level 3 code
1156012	PAK	TDWG Level 3 code
1156014	40    	TDWG Level 2 code
1156014	IND	TDWG Level 3 code
1156014	India: Kerala.	text
1156015	BOR	TDWG Level 3 code
1156015	Borneo	text
1156016	Borneo	text
1156016	BOR-SR	TDWG Level 4 code
1156017	SUM	TDWG Level 3 code
1156017	Sumatra	text
1156018	CHS	TDWG Level 3 code
1156020	NEP	TDWG Level 3 code
1156021	BOR	TDWG Level 3 code
1156021	Borneo	text
1156022	CMN	TDWG Level 3 code
1156022	CON	TDWG Level 3 code
1156022	EQG	TDWG Level 3 code
1156022	ETH	TDWG Level 3 code
1156022	Generally tropic Africa from Sierra Leon across to Kenya, north to Ethiopian and south to Transvaal. The distribution presented here is incomplete until we are able to view the original descriptions, etc.	text
1156022	KEN	TDWG Level 3 code
1156022	SIE	TDWG Level 3 code
1156022	TAN	TDWG Level 3 code
1156022	TVL	TDWG Level 3 code
1156022	ZAM	TDWG Level 3 code
1156051	ALA	TDWG Level 3 code
1156051	ILL	TDWG Level 3 code
1156051	INI	TDWG Level 3 code
1156051	KTY	TDWG Level 3 code
1156051	MAI	TDWG Level 3 code
1156051	MAS	TDWG Level 3 code
1156051	MIC	TDWG Level 3 code
1156051	MIN	TDWG Level 3 code
1156051	MRY	TDWG Level 3 code
1156051	MSI	TDWG Level 3 code
1156051	NCA	TDWG Level 3 code
1156051	OHI	TDWG Level 3 code
1156051	PEN	TDWG Level 3 code
1156051	TEN	TDWG Level 3 code
1156051	USA: AL, IL, IN, KY, MA, MD, ME, MI, MN, MS, NC, OH, PA, TN, VA, WI, WV.	text
1156051	VRG	TDWG Level 3 code
1156051	WIS	TDWG Level 3 code
1156051	WVA	TDWG Level 3 code
1156052	SUM	TDWG Level 3 code
1156052	Sumatra	text
1156053	SUM	TDWG Level 3 code
1156054	CHS	TDWG Level 3 code
1156056	EHM	TDWG Level 3 code
1156056	India: Uttaranchal. Nepal. East Himalya, West Himalya.	text
1156056	NEP	TDWG Level 3 code
1156056	WHM	TDWG Level 3 code
1156057	CHS	TDWG Level 3 code
1156057	Hsi-kang,  Jiangsu, China	text
1156058	CHC	TDWG Level 3 code
1156058	T'ien-ch'uan, China	text
1156059	BOR	TDWG Level 3 code
1156059	Borneo	text
1156060	PRM	TDWG Level 3 code
1156060	Russia: Primorye.	text
1156062	BOR	TDWG Level 3 code
1156062	Borneo	text
1156065	IND	TDWG Level 3 code
1156065	India: Tamil Nadu.	text
1156066	JAW	TDWG Level 3 code
1156066	SUM	TDWG Level 3 code
1156066	Sumatra	text
1156069	PHI	TDWG Level 3 code
1156069	Philippines	text
1156082	Java	text
1156082	JAW	TDWG Level 3 code
1156083	BOR-KA	TDWG Level 4 code
1156084	India: Karnataka, Tamil Nadu.	text
1156084	IND-TN	TDWG Level 4 code
1156086	Bhutan. India: West Bengal.	text
1156086	EHM	TDWG Level 3 code
1156088	THA	TDWG Level 3 code
1156088	Thailand.	text
1156089	CHC-GZ	TDWG Level 4 code
1156089	China: Guizhou, Hubei. Taiwan. Vietnam.	text
1156089	TAI	TDWG Level 3 code
1156089	VIE	TDWG Level 3 code
1156091	ALA	TDWG Level 3 code
1156091	FLA	TDWG Level 3 code
1156091	GEO	TDWG Level 3 code
1156091	ILL	TDWG Level 3 code
1156091	INI	TDWG Level 3 code
1156091	IOW	TDWG Level 3 code
1156091	KTY	TDWG Level 3 code
1156091	LOU	TDWG Level 3 code
1156091	MSI	TDWG Level 3 code
1156091	NCA	TDWG Level 3 code
1156091	OHI	TDWG Level 3 code
1156091	OKL	TDWG Level 3 code
1156091	PEN	TDWG Level 3 code
1156091	SCA	TDWG Level 3 code
1156091	TEX	TDWG Level 3 code
1156091	USA: FL, GA, IA, IL, IN, KY, LA, MS, NC, OH, OK, PA, SC, TX, VA, WV.	text
1156091	VRG	TDWG Level 3 code
1156091	WVA	TDWG Level 3 code
1156093	BOR	TDWG Level 3 code
1156093	Borneo. Malaysia: Sabah.	text
1156093	MLY	TDWG Level 3 code
1156094	TAI	TDWG Level 3 code
1156094	Taiwan.	text
1156095	THA	TDWG Level 3 code
1156095	Thailand, Vietnam.	text
1156095	VIE	TDWG Level 3 code
1156100	BOR	TDWG Level 3 code
1156100	Borneo	text
1156101	BOR	TDWG Level 3 code
1156101	Borneo	text
1156102	BOR	TDWG Level 3 code
1156102	North Borneo	text
1156104	Borneo	text
1156104	BOR-SR	TDWG Level 4 code
1156106	Borneo	text
1156106	BOR-SR	TDWG Level 4 code
1156107	BOR	TDWG Level 3 code
1156107	North Borneo	text
1156108	TAI	TDWG Level 3 code
1156108	Taiwan.	text
1156110	VIE	TDWG Level 3 code
1156110	Vietnam	text
1156111	VIE	TDWG Level 3 code
1156111	Vietnam	text
1156112	VIE	TDWG Level 3 code
1156113	VIE	TDWG Level 3 code
1156113	Vietnam.	text
1156114	VIE	TDWG Level 3 code
1156115	TAI	TDWG Level 3 code
1156115	Taiwan.	text
1156117	THA	TDWG Level 3 code
1156117	Thailand.	text
1156119	Borneo	text
1156119	BOR-SR	TDWG Level 4 code
1156120	BOR	TDWG Level 3 code
1156120	Borneo	text
1156121	Malaysia.	text
1156121	MLY	TDWG Level 3 code
1156122	Malaysia. Thailand. Vietnam.	text
1156122	MLY	TDWG Level 3 code
1156122	THA	TDWG Level 3 code
1156123	Borneo	text
1156123	BOR-SR	TDWG Level 4 code
1156124	BOR	TDWG Level 3 code
1156124	Borneo. China: Xinjiang. Malaysia.	text
1156124	CHX	TDWG Level 3 code
1156124	JAW	TDWG Level 3 code
1156125	BOR	TDWG Level 3 code
1156125	Borneo	text
1156126	KAN	TDWG Level 3 code
1156127	TAI	TDWG Level 3 code
1156127	Taiwan.	text
1156130	VIE	TDWG Level 3 code
1156130	Vietnam.	text
1156131	BOR	TDWG Level 3 code
1156131	Borneo	text
1156132	TAI	TDWG Level 3 code
1156132	Taiwan.	text
1156133	TAI	TDWG Level 3 code
1156133	Taiwan.	text
1156134	TAI	TDWG Level 3 code
1156134	Taiwan.	text
1156135	BOR	TDWG Level 3 code
1156135	Borneo	text
1156137	CHS	TDWG Level 3 code
1156137	VIE	TDWG Level 3 code
1156137	Vietnam. China: Guangxi, Guangdong.	text
1156138	BOR	TDWG Level 3 code
1156138	JAW	TDWG Level 3 code
1156139	BOR	TDWG Level 3 code
1156139	Borneo	text
1156140	BOR	TDWG Level 3 code
1156140	North Borneo	text
1156141	VIE	TDWG Level 3 code
1156141	Vietnam	text
1156142	VIE	TDWG Level 3 code
1156142	Vietnam	text
1156143	VIE	TDWG Level 3 code
1156144	VIE	TDWG Level 3 code
1156145	VIE	TDWG Level 3 code
1156146	VIE	TDWG Level 3 code
1156153	ASS	TDWG Level 3 code
1156153	India: Assam, Meghalaya. Malaysia. Vietnam.	text
1156153	MLY	TDWG Level 3 code
1156153	VIE	TDWG Level 3 code
1156154	TAI	TDWG Level 3 code
1156154	Taiwan.	text
1156157	42    	TDWG Level 2 code
1156158	India: Karnataka, Kerala.	text
1156158	IND-KE	TDWG Level 4 code
1156159	SUM	TDWG Level 3 code
1156159	Sumatra	text
1156161	BOR-SR	TDWG Level 4 code
1156163	Java	text
1156163	JAW	TDWG Level 3 code
1156165	SUM	TDWG Level 3 code
1156165	Sumatra	text
1156166	SRL	TDWG Level 3 code
1156168	India: Assam, Meghalaya, West Bengal.	text
1156168	NEP	TDWG Level 3 code
1156176	China: Guangxi.	text
1156176	CHS-GX	TDWG Level 4 code
1156177	CHC-YN	TDWG Level 4 code
1156177	China: Guangxi, Yunnan.	text
1156177	CHS-GX	TDWG Level 4 code
1156178	China: Guangxi.	text
1156178	CHS-GX	TDWG Level 4 code
1156180	CHS-HE	TDWG Level 4 code
1156181	China: Gansu.	text
1156181	CHN-GS	TDWG Level 4 code
1156183	China: Gansu, Shaanxi.	text
1156183	CHN-HB	TDWG Level 4 code
1156183	CHN-SA	TDWG Level 4 code
1156183	CHS	TDWG Level 3 code
1156184	China: Guizhou.	text
1156184	CHS	TDWG Level 3 code
1156185	China: Shaanxi.	text
1156185	CHN-SA	TDWG Level 4 code
1156185	CHS	TDWG Level 3 code
1156186	CHC-HU	TDWG Level 4 code
1156186	China: Gansu, Shaanxi.	text
1156186	CHN-SA	TDWG Level 4 code
1156186	CHS	TDWG Level 3 code
1156187	CHC-GZ	TDWG Level 4 code
1156189	PHI	TDWG Level 3 code
1156190	PHI	TDWG Level 3 code
1156191	PHI	TDWG Level 3 code
1156192	PHI	TDWG Level 3 code
1156193	PHI	TDWG Level 3 code
1156196	PRM	TDWG Level 3 code
1156197	CHS-GD	TDWG Level 4 code
1156198	CHS-GD	TDWG Level 4 code
1156201	ASS-MA	TDWG Level 4 code
1156201	India: Assam.	text
1156203	VIE	TDWG Level 3 code
1156204	THA	TDWG Level 3 code
1156204	Thailand.	text
1156205	ASS	TDWG Level 3 code
1156205	India: Assam.	text
1156210	VIE	TDWG Level 3 code
1156210	Vietnam	text
1156211	BOR-BR	TDWG Level 4 code
1156212	BOR-BR	TDWG Level 4 code
1156214	BOR	TDWG Level 3 code
1156215	PHI	TDWG Level 3 code
1156217	IND	TDWG Level 3 code
1156217	India: Tamil Nadu. Thailand.	text
1156217	THA	TDWG Level 3 code
1156219	IND	TDWG Level 3 code
1156219	India: Tamil Nadu.	text
1156220	IND	TDWG Level 3 code
1156220	India: Tamil Nadu.	text
1156221	THA	TDWG Level 3 code
1156221	Thailand. Vietnam.	text
1156221	VIE	TDWG Level 3 code
1156222	ASS	TDWG Level 3 code
1156222	Bhutan. India: Assam, West Bengal. Nepal.	text
1156222	EHM	TDWG Level 3 code
1156222	IND	TDWG Level 3 code
1156222	NEP	TDWG Level 3 code
1156225	Sri Lanka: Colombo, Kandy, Matale, Ratnapura.	text
1156225	SRL	TDWG Level 3 code
1156226	IND	TDWG Level 3 code
1156226	India: Tamil Nadu.	text
1156228	MLY	TDWG Level 3 code
1156229	MLY	TDWG Level 3 code
1156229	THA	TDWG Level 3 code
1156230	THA	TDWG Level 3 code
1156232	BOR	TDWG Level 3 code
1156232	JAW	TDWG Level 3 code
1156232	PHI	TDWG Level 3 code
1156236	India: Karnataka, Maharashtra, Tamil Nadu. Thailand.	text
1156236	IND-KT	TDWG Level 4 code
1156236	IND-TN	TDWG Level 4 code
1156236	THA	TDWG Level 3 code
1156242	BOR	TDWG Level 3 code
1156245	SUM	TDWG Level 3 code
1156246	Sri Lanka: Galle, Kandy, Nuwara Eliya, Ratnapura.	text
1156246	SRL	TDWG Level 3 code
1156247	Malaysia. Thailand.	text
1156247	MLY	TDWG Level 3 code
1156247	THA	TDWG Level 3 code
1156248	Sri Lanka: Badulla.	text
1156248	SRL	TDWG Level 3 code
1156249	Sri Lanka: Badulla, Kandy, Nuwara Eliya.	text
1156249	SRL	TDWG Level 3 code
1156250	Sri Lanka: Badulla, Kandy, Kanneliya, Kegalle, Matale, Moneragala, Ratnapura.	text
1156250	SRL	TDWG Level 3 code
1156251	Sri Lanka: Nuwara Eliya.	text
1156251	SRL	TDWG Level 3 code
1156252	Sri Lanka: Kandy.	text
1156252	SRL	TDWG Level 3 code
1156253	THA	TDWG Level 3 code
1156254	VIE	TDWG Level 3 code
1156255	VIE	TDWG Level 3 code
1156256	THA	TDWG Level 3 code
1156257	THA	TDWG Level 3 code
1156258	THA	TDWG Level 3 code
1156259	PHI	TDWG Level 3 code
1156260	PHI	TDWG Level 3 code
1156261	PHI	TDWG Level 3 code
1156272	CHM	TDWG Level 3 code
1156274	70    	TDWG Level 2 code
1156274	ABT	TDWG Level 3 code
1156274	ARI	TDWG Level 3 code
1156274	BRC	TDWG Level 3 code
1156274	CAL	TDWG Level 3 code
1156274	Canada: AB, BC, MB, NT, ON, PQ, SK, YK. USA: AZ, CA, CO, ID, MT, NM, OR, SD, UT, WA, WY.	text
1156274	COL	TDWG Level 3 code
1156274	IDA	TDWG Level 3 code
1156274	MAN	TDWG Level 3 code
1156274	MNT	TDWG Level 3 code
1156274	NWM	TDWG Level 3 code
1156274	NWT	TDWG Level 3 code
1156274	ONT	TDWG Level 3 code
1156274	ORE	TDWG Level 3 code
1156274	QUE	TDWG Level 3 code
1156274	SAS	TDWG Level 3 code
1156274	SDA	TDWG Level 3 code
1156274	UTA	TDWG Level 3 code
1156274	WAS	TDWG Level 3 code
1156274	WYO	TDWG Level 3 code
1156274	YUK	TDWG Level 3 code
1156277	CHC-SC	TDWG Level 4 code
1156277	CHN-GS	TDWG Level 4 code
1156285	EHM-BH	TDWG Level 4 code
1156288	GRC	TDWG Level 3 code
1156288	Greece.	text
1156290	36    	TDWG Level 2 code
1156291	CHS-GD	TDWG Level 4 code
1156293	VIE	TDWG Level 3 code
1156295	THA	TDWG Level 3 code
1156295	Thailand.	text
1156296	VIE	TDWG Level 3 code
1156296	Vietnam.	text
1156297	VIE	TDWG Level 3 code
1156297	Vietnam.	text
1156298	TAI	TDWG Level 3 code
1156298	Taiwan.	text
1156299	China: Yunnan.	text
1156299	CHN	TDWG Level 3 code
1156300	ASS	TDWG Level 3 code
1156300	Indian: Assam.	text
1156301	TAI	TDWG Level 3 code
1156301	Taiwan.	text
1156304	CHC	TDWG Level 3 code
1156304	China: Guangxi.	text
1156305	36    	TDWG Level 2 code
1156305	China: Lu Ding Chiao.	text
1156306	VIE	TDWG Level 3 code
1156306	Vietnam.	text
1156307	VIE	TDWG Level 3 code
1156307	Vietnam.	text
1156310	ALA	TDWG Level 3 code
1156310	FLA	TDWG Level 3 code
1156310	INI	TDWG Level 3 code
1156310	LOU	TDWG Level 3 code
1156310	MRY	TDWG Level 3 code
1156310	MSI	TDWG Level 3 code
1156310	OHI	TDWG Level 3 code
1156310	PEN	TDWG Level 3 code
1156310	SCA	TDWG Level 3 code
1156310	USA: AL, DC, FL, IN, LA, MD, MS, OH, PA, SC, VA, WV.	text
1156310	VRG	TDWG Level 3 code
1156310	WDC	TDWG Level 3 code
1156310	WVA	TDWG Level 3 code
1156311	ALA	TDWG Level 3 code
1156311	ARK	TDWG Level 3 code
1156311	GEO	TDWG Level 3 code
1156311	ILL	TDWG Level 3 code
1156311	INI	TDWG Level 3 code
1156311	KTY	TDWG Level 3 code
1156311	MIC	TDWG Level 3 code
1156311	MIN	TDWG Level 3 code
1156311	MRY	TDWG Level 3 code
1156311	MSO	TDWG Level 3 code
1156311	NCA	TDWG Level 3 code
1156311	NWY	TDWG Level 3 code
1156311	OHI	TDWG Level 3 code
1156311	OKL	TDWG Level 3 code
1156311	PEN	TDWG Level 3 code
1156311	SCA	TDWG Level 3 code
1156311	TEN	TDWG Level 3 code
1156311	USA: AL, AR, GA, IL, IN, KY, MD, MI, MN, MO, NC, NY, OH, OK, PA, SC, TN, VA, WI, WV.	text
1156311	VRG	TDWG Level 3 code
1156311	WIS	TDWG Level 3 code
1156311	WVA	TDWG Level 3 code
1156313	72    	TDWG Level 2 code
1156313	ARK	TDWG Level 3 code
1156313	Canada: NB, NS, ON, PE, PQ. USA: AR, CT, DE, IA, IL, IN, KY, MA, MD, ME, MI, MN, MO, NH, NY, OH, PA, VA, WI, WV.	text
1156313	CNT	TDWG Level 3 code
1156313	DEL	TDWG Level 3 code
1156313	ILL	TDWG Level 3 code
1156313	INI	TDWG Level 3 code
1156313	IOW	TDWG Level 3 code
1156313	KTY	TDWG Level 3 code
1156313	MAI	TDWG Level 3 code
1156313	MAS	TDWG Level 3 code
1156313	MIC	TDWG Level 3 code
1156313	MIN	TDWG Level 3 code
1156313	MRY	TDWG Level 3 code
1156313	MSO	TDWG Level 3 code
1156313	NBR	TDWG Level 3 code
1156313	NSC	TDWG Level 3 code
1156313	NWH	TDWG Level 3 code
1156313	NWY	TDWG Level 3 code
1156313	OHI	TDWG Level 3 code
1156313	ONT	TDWG Level 3 code
1156313	PEI	TDWG Level 3 code
1156313	PEN	TDWG Level 3 code
1156313	QUE	TDWG Level 3 code
1156313	VRG	TDWG Level 3 code
1156313	WIS	TDWG Level 3 code
1156313	WVA	TDWG Level 3 code
1156323	ALT	TDWG Level 3 code
1156323	KRA	TDWG Level 3 code
1156323	MON	TDWG Level 3 code
1156323	PRM	TDWG Level 3 code
1156323	Russia: Eastern and western Siberia, Altai-Gebiet, Russian Far East, Mongolia.	text
